Product,Date,Quantity Sold,Price,Revenue,Location,Category
Product_29,2024-05-09,19,66.35,1260.65,Bangalore,Electronics
Product_13,2024-06-27,16,311.29,4980.64,Chennai,Beauty
Product_36,2024-03-24,14,468.3,6556.2,Hyderabad,Electronics
Product_39,2024-06-07,1,464.26,464.26,Chennai,Groceries
Product_16,2024-06-03,13,97.49,1267.37,Delhi,Fashion
Product_15,2024-04-15,20,451.67,9033.4,Bangalore,Electronics
Product_48,2024-01-12,18,287.01,5166.18,Mumbai,Groceries
Product_11,2024-01-13,10,178.54,1785.4,Bangalore,Electronics
Product_36,2024-06-13,20,130.73,2614.6,Delhi,Electronics
Product_17,2024-06-21,15,360.27,5404.05,Chennai,Groceries
Product_3,2024-06-07,18,346.64,6239.52,Bangalore,Groceries
Product_38,2024-03-06,14,378.7,5301.8,Chennai,Stationery
Product_48,2024-01-28,11,364.14,4005.54,Delhi,Stationery
Product_37,2024-01-26,18,296.35,5334.3,Hyderabad,Fashion
Product_5,2024-05-18,6,275.05,1650.3,Hyderabad,Groceries
Product_14,2024-03-05,3,86.12,258.36,Delhi,Electronics
Product_46,2024-04-17,10,80.14,801.4,Bangalore,Groceries
Product_26,2024-01-11,11,466.69,5133.59,Mumbai,Beauty
Product_35,2024-04-12,11,350.6,3856.6,Hyderabad,Beauty
Product_13,2024-06-07,4,95.43,381.72,Bangalore,Fashion
Product_40,2024-04-08,15,179.58,2693.7,Hyderabad,Fashion
Product_1,2024-06-29,14,173.02,2422.28,Hyderabad,Groceries
Product_38,2024-01-03,4,330.87,1323.48,Hyderabad,Electronics
Product_16,2024-03-07,16,83.23,1331.68,Delhi,Stationery
Product_9,2024-06-07,5,241.99,1209.95,Delhi,Stationery
Product_41,2024-04-25,16,107.61,1721.76,Delhi,Fashion
Product_10,2024-04-03,18,424.59,7642.62,Bangalore,Beauty
Product_28,2024-05-09,6,321.46,1928.76,Mumbai,Beauty
Product_35,2024-05-20,11,211.0,2321.0,Mumbai,Fashion
Product_42,2024-02-21,14,57.79,809.06,Delhi,Stationery
Product_21,2024-04-22,5,458.39,2291.95,Chennai,Electronics
Product_49,2024-06-01,10,176.98,1769.8,Delhi,Stationery
Product_11,2024-01-26,14,426.25,5967.5,Mumbai,Groceries
Product_6,2024-02-09,2,262.71,525.42,Hyderabad,Beauty
Product_32,2024-01-10,17,274.05,4658.85,Delhi,Electronics
Product_11,2024-05-06,6,384.55,2307.3,Hyderabad,Beauty
Product_34,2024-04-21,8,333.87,2670.96,Hyderabad,Groceries
Product_19,2024-06-19,20,109.43,2188.6,Chennai,Stationery
Product_14,2024-01-28,19,307.88,5849.72,Bangalore,Fashion
Product_3,2024-06-23,19,102.02,1938.38,Hyderabad,Fashion
Product_31,2024-04-18,9,125.82,1132.38,Delhi,Beauty
Product_16,2024-01-07,19,237.71,4516.49,Delhi,Stationery
Product_40,2024-05-01,2,355.1,710.2,Mumbai,Fashion
Product_6,2024-05-06,2,222.44,444.88,Delhi,Groceries
Product_20,2024-06-26,19,442.15,8400.85,Mumbai,Fashion
Product_17,2024-05-28,14,436.15,6106.1,Hyderabad,Groceries
Product_18,2024-01-02,19,172.92,3285.48,Bangalore,Electronics
Product_20,2024-02-19,18,140.13,2522.34,Mumbai,Electronics
Product_49,2024-05-24,14,289.44,4052.16,Hyderabad,Groceries
Product_23,2024-06-28,15,191.71,2875.65,Chennai,Beauty
Product_29,2024-04-02,11,272.85,3001.35,Mumbai,Groceries
Product_24,2024-03-28,18,154.2,2775.6,Delhi,Fashion
Product_29,2024-01-19,16,62.63,1002.08,Mumbai,Beauty
Product_39,2024-02-15,1,59.83,59.83,Chennai,Stationery
Product_45,2024-05-19,15,181.81,2727.15,Hyderabad,Beauty
Product_41,2024-03-22,20,220.29,4405.8,Delhi,Stationery
Product_28,2024-01-28,1,406.79,406.79,Chennai,Stationery
Product_16,2024-04-29,9,373.19,3358.71,Delhi,Groceries
Product_36,2024-03-17,13,200.44,2605.72,Chennai,Stationery
Product_46,2024-01-05,16,154.33,2469.28,Chennai,Electronics
Product_25,2024-02-21,4,299.79,1199.16,Mumbai,Stationery
Product_47,2024-02-24,8,317.77,2542.16,Chennai,Beauty
Product_23,2024-03-28,20,209.0,4180.0,Delhi,Groceries
Product_49,2024-05-17,7,432.13,3024.91,Delhi,Fashion
Product_43,2024-01-08,16,133.1,2129.6,Delhi,Groceries
Product_22,2024-05-22,19,335.08,6366.52,Bangalore,Beauty
Product_17,2024-02-14,6,467.44,2804.64,Mumbai,Fashion
Product_8,2024-02-07,15,333.54,5003.1,Bangalore,Groceries
Product_23,2024-06-27,7,138.88,972.16,Bangalore,Stationery
Product_35,2024-01-12,6,473.19,2839.14,Hyderabad,Beauty
Product_27,2024-03-08,20,71.85,1437.0,Mumbai,Fashion
Product_9,2024-02-11,19,236.14,4486.66,Bangalore,Electronics
Product_30,2024-03-10,19,454.18,8629.42,Hyderabad,Stationery
Product_3,2024-05-23,19,480.56,9130.64,Chennai,Beauty
Product_25,2024-03-03,14,172.25,2411.5,Delhi,Electronics
Product_41,2024-06-24,18,198.83,3578.94,Mumbai,Stationery
Product_40,2024-03-28,15,287.11,4306.65,Mumbai,Fashion
Product_33,2024-03-14,2,312.52,625.04,Hyderabad,Fashion
Product_3,2024-04-05,7,263.73,1846.11,Delhi,Groceries
Product_32,2024-04-07,15,136.37,2045.55,Bangalore,Groceries
Product_17,2024-06-25,11,327.61,3603.71,Delhi,Groceries
Product_14,2024-06-26,15,351.74,5276.1,Bangalore,Groceries
Product_50,2024-05-03,20,173.54,3470.8,Bangalore,Groceries
Product_6,2024-05-03,8,219.39,1755.12,Chennai,Electronics
Product_11,2024-05-18,7,75.75,530.25,Hyderabad,Fashion
Product_2,2024-02-07,5,431.56,2157.8,Bangalore,Beauty
Product_18,2024-05-06,15,379.45,5691.75,Delhi,Stationery
Product_24,2024-02-01,1,73.97,73.97,Delhi,Beauty
Product_12,2024-02-19,12,416.35,4996.2,Delhi,Beauty
Product_48,2024-06-24,17,170.19,2893.23,Delhi,Beauty
Product_15,2024-04-20,6,404.76,2428.56,Mumbai,Stationery
Product_9,2024-05-17,5,327.24,1636.2,Hyderabad,Stationery
Product_28,2024-06-14,12,485.02,5820.24,Chennai,Electronics
Product_32,2024-06-25,16,362.61,5801.76,Chennai,Fashion
Product_34,2024-06-06,3,58.85,176.55,Chennai,Stationery
Product_8,2024-02-20,15,182.75,2741.25,Chennai,Stationery
Product_16,2024-05-15,13,388.43,5049.59,Chennai,Stationery
Product_24,2024-06-14,16,83.91,1342.56,Chennai,Beauty
Product_45,2024-04-05,13,223.33,2903.29,Bangalore,Beauty
Product_49,2024-04-11,20,468.0,9360.0,Delhi,Beauty
Product_36,2024-01-13,14,215.43,3016.02,Bangalore,Groceries
Product_36,2024-05-05,6,81.45,488.7,Mumbai,Fashion
Product_40,2024-05-19,11,339.06,3729.66,Bangalore,Electronics
Product_13,2024-01-03,15,256.99,3854.85,Delhi,Fashion
Product_11,2024-05-07,2,76.41,152.82,Bangalore,Beauty
Product_26,2024-04-11,18,128.85,2319.3,Hyderabad,Beauty
Product_9,2024-02-01,18,402.61,7246.98,Mumbai,Beauty
Product_11,2024-05-27,10,384.13,3841.3,Hyderabad,Groceries
Product_26,2024-05-18,5,489.99,2449.95,Delhi,Electronics
Product_41,2024-05-11,14,70.09,981.26,Delhi,Electronics
Product_19,2024-02-17,9,393.87,3544.83,Mumbai,Beauty
Product_37,2024-05-23,14,254.4,3561.6,Mumbai,Fashion
Product_35,2024-06-14,4,364.66,1458.64,Hyderabad,Fashion
Product_42,2024-04-28,16,206.86,3309.76,Mumbai,Electronics
Product_36,2024-03-30,13,251.34,3267.42,Bangalore,Groceries
Product_5,2024-06-22,12,341.81,4101.72,Hyderabad,Beauty
Product_4,2024-06-18,8,393.94,3151.52,Chennai,Fashion
Product_1,2024-01-02,20,249.09,4981.8,Chennai,Beauty
Product_35,2024-02-07,17,247.99,4215.83,Hyderabad,Beauty
Product_34,2024-06-09,11,479.81,5277.91,Chennai,Fashion
Product_34,2024-01-23,10,128.19,1281.9,Hyderabad,Fashion
Product_29,2024-05-04,15,406.18,6092.7,Bangalore,Groceries
Product_27,2024-06-20,11,402.77,4430.47,Chennai,Fashion
Product_12,2024-01-05,1,303.43,303.43,Delhi,Electronics
Product_23,2024-03-03,18,146.25,2632.5,Hyderabad,Stationery
Product_34,2024-04-27,5,292.01,1460.05,Chennai,Groceries
Product_30,2024-02-16,9,480.8,4327.2,Delhi,Fashion
Product_21,2024-05-17,4,70.34,281.36,Bangalore,Stationery
Product_7,2024-02-05,5,445.1,2225.5,Chennai,Fashion
Product_3,2024-05-17,12,430.37,5164.44,Bangalore,Groceries
Product_38,2024-05-20,14,144.97,2029.58,Mumbai,Electronics
Product_23,2024-06-07,18,193.32,3479.76,Mumbai,Beauty
Product_1,2024-01-12,6,449.19,2695.14,Bangalore,Stationery
Product_40,2024-02-26,13,302.1,3927.3,Mumbai,Beauty
Product_28,2024-06-18,14,262.86,3680.04,Bangalore,Beauty
Product_29,2024-05-04,10,64.84,648.4,Chennai,Electronics
Product_17,2024-02-23,19,419.91,7978.29,Mumbai,Stationery
Product_45,2024-03-25,13,166.32,2162.16,Bangalore,Fashion
Product_5,2024-01-10,10,198.06,1980.6,Chennai,Beauty
Product_46,2024-03-16,4,172.77,691.08,Delhi,Fashion
Product_3,2024-05-15,5,334.2,1671.0,Delhi,Electronics
Product_18,2024-05-15,6,285.5,1713.0,Bangalore,Electronics
Product_42,2024-01-17,20,75.02,1500.4,Chennai,Stationery
Product_30,2024-04-06,15,95.84,1437.6,Bangalore,Groceries
Product_23,2024-02-01,9,270.19,2431.71,Hyderabad,Beauty
Product_27,2024-01-14,1,402.21,402.21,Chennai,Fashion
Product_17,2024-03-18,4,315.17,1260.68,Hyderabad,Groceries
Product_23,2024-06-21,1,209.92,209.92,Hyderabad,Stationery
Product_2,2024-06-18,15,331.67,4975.05,Bangalore,Fashion
Product_18,2024-05-29,11,415.52,4570.72,Delhi,Stationery
Product_40,2024-01-27,15,87.46,1311.9,Chennai,Beauty
Product_2,2024-01-24,11,289.74,3187.14,Bangalore,Stationery
Product_40,2024-05-01,18,351.82,6332.76,Mumbai,Electronics
Product_41,2024-03-18,11,334.54,3679.94,Chennai,Beauty
Product_23,2024-06-22,7,269.08,1883.56,Delhi,Groceries
Product_13,2024-05-17,10,442.1,4421.0,Hyderabad,Fashion
Product_23,2024-02-27,6,338.84,2033.04,Delhi,Fashion
Product_47,2024-01-09,14,257.82,3609.48,Mumbai,Fashion
Product_4,2024-04-17,3,86.9,260.7,Mumbai,Stationery
Product_36,2024-04-09,15,143.0,2145.0,Mumbai,Groceries
Product_40,2024-04-02,4,133.84,535.36,Hyderabad,Groceries
Product_39,2024-05-04,16,436.91,6990.56,Delhi,Stationery
Product_42,2024-03-10,8,145.86,1166.88,Chennai,Groceries
Product_2,2024-01-30,4,437.09,1748.36,Delhi,Fashion
Product_39,2024-02-09,15,270.82,4062.3,Chennai,Groceries
Product_11,2024-03-31,2,300.15,600.3,Delhi,Groceries
Product_42,2024-01-19,20,382.18,7643.6,Chennai,Stationery
Product_24,2024-01-22,8,129.35,1034.8,Delhi,Beauty
Product_36,2024-04-28,17,377.3,6414.1,Hyderabad,Fashion
Product_42,2024-02-03,12,404.73,4856.76,Chennai,Beauty
Product_16,2024-02-27,8,50.66,405.28,Mumbai,Electronics
Product_16,2024-05-13,11,415.78,4573.58,Bangalore,Fashion
Product_31,2024-03-30,19,419.97,7979.43,Delhi,Groceries
Product_12,2024-06-11,7,257.73,1804.11,Chennai,Electronics
Product_5,2024-06-08,7,344.73,2413.11,Chennai,Groceries
Product_11,2024-03-14,10,150.53,1505.3,Bangalore,Beauty
Product_27,2024-03-16,6,280.77,1684.62,Bangalore,Beauty
Product_36,2024-01-12,9,475.2,4276.8,Delhi,Beauty
Product_10,2024-01-18,4,63.58,254.32,Mumbai,Groceries
Product_7,2024-01-29,6,298.78,1792.68,Chennai,Groceries
Product_27,2024-04-08,19,480.16,9123.04,Hyderabad,Groceries
Product_33,2024-02-23,15,62.44,936.6,Bangalore,Stationery
Product_44,2024-03-05,15,292.78,4391.7,Mumbai,Groceries
Product_30,2024-05-16,19,224.46,4264.74,Mumbai,Stationery
Product_6,2024-02-14,9,415.11,3735.99,Hyderabad,Beauty
Product_30,2024-05-14,8,76.24,609.92,Mumbai,Stationery
Product_43,2024-05-09,9,348.27,3134.43,Hyderabad,Stationery
Product_6,2024-02-17,9,182.15,1639.35,Bangalore,Beauty
Product_22,2024-03-24,20,410.48,8209.6,Chennai,Fashion
Product_26,2024-05-25,10,160.98,1609.8,Delhi,Stationery
Product_34,2024-05-18,16,465.73,7451.68,Delhi,Beauty
Product_47,2024-01-20,5,369.65,1848.25,Mumbai,Stationery
Product_10,2024-03-06,10,456.09,4560.9,Hyderabad,Electronics
Product_11,2024-05-06,15,71.41,1071.15,Delhi,Beauty
Product_12,2024-04-20,16,387.23,6195.68,Chennai,Electronics
Product_5,2024-03-22,19,272.38,5175.22,Bangalore,Beauty
Product_3,2024-04-30,4,225.22,900.88,Delhi,Groceries
Product_14,2024-06-14,7,207.61,1453.27,Mumbai,Groceries
Product_45,2024-05-03,3,161.8,485.4,Delhi,Electronics
Product_47,2024-01-27,3,115.36,346.08,Bangalore,Beauty
Product_27,2024-01-08,10,499.53,4995.3,Mumbai,Groceries
Product_20,2024-04-19,14,421.88,5906.32,Delhi,Stationery
Product_6,2024-03-23,12,468.25,5619.0,Chennai,Electronics
Product_47,2024-02-16,10,315.99,3159.9,Hyderabad,Stationery
Product_3,2024-01-12,7,301.75,2112.25,Chennai,Beauty
Product_38,2024-03-27,4,274.09,1096.36,Chennai,Electronics
Product_30,2024-05-19,14,266.28,3727.92,Chennai,Groceries
Product_19,2024-06-04,8,368.15,2945.2,Mumbai,Electronics
Product_9,2024-03-17,2,161.89,323.78,Hyderabad,Beauty
Product_33,2024-01-06,10,308.95,3089.5,Chennai,Electronics
Product_38,2024-04-21,4,58.18,232.72,Hyderabad,Electronics
Product_38,2024-05-07,12,174.63,2095.56,Bangalore,Groceries
Product_46,2024-03-22,5,61.7,308.5,Delhi,Beauty
Product_3,2024-03-10,13,177.26,2304.38,Bangalore,Stationery
Product_12,2024-01-11,17,220.68,3751.56,Hyderabad,Beauty
Product_33,2024-01-17,3,417.14,1251.42,Bangalore,Fashion
Product_22,2024-06-13,12,172.05,2064.6,Bangalore,Beauty
Product_41,2024-01-20,19,307.71,5846.49,Hyderabad,Groceries
Product_46,2024-06-29,16,495.15,7922.4,Hyderabad,Fashion
Product_13,2024-03-24,14,384.03,5376.42,Chennai,Electronics
Product_4,2024-04-18,16,499.32,7989.12,Chennai,Stationery
Product_49,2024-01-20,6,485.39,2912.34,Mumbai,Fashion
Product_41,2024-05-23,11,409.3,4502.3,Mumbai,Beauty
Product_32,2024-01-19,13,121.08,1574.04,Mumbai,Groceries
Product_15,2024-04-30,16,452.43,7238.88,Chennai,Groceries
Product_30,2024-03-01,6,296.27,1777.62,Chennai,Stationery
Product_32,2024-01-24,5,82.45,412.25,Hyderabad,Electronics
Product_43,2024-05-24,12,145.4,1744.8,Chennai,Fashion
Product_16,2024-03-02,3,307.32,921.96,Bangalore,Fashion
Product_8,2024-02-17,14,375.32,5254.48,Chennai,Stationery
Product_3,2024-05-10,8,336.53,2692.24,Bangalore,Electronics
Product_13,2024-05-09,18,110.64,1991.52,Mumbai,Fashion
Product_48,2024-03-14,19,412.86,7844.34,Delhi,Electronics
Product_28,2024-04-30,6,481.64,2889.84,Hyderabad,Fashion
Product_2,2024-06-06,7,412.32,2886.24,Chennai,Stationery
Product_1,2024-01-15,12,236.4,2836.8,Bangalore,Groceries
Product_23,2024-02-11,15,55.61,834.15,Mumbai,Fashion
Product_27,2024-03-20,20,79.42,1588.4,Mumbai,Stationery
Product_36,2024-03-11,10,60.39,603.9,Mumbai,Stationery
Product_29,2024-05-08,12,103.91,1246.92,Bangalore,Stationery
Product_46,2024-04-07,4,304.13,1216.52,Delhi,Stationery
Product_1,2024-05-27,14,452.72,6338.08,Mumbai,Fashion
Product_7,2024-01-15,18,466.52,8397.36,Delhi,Stationery
Product_39,2024-04-09,3,101.87,305.61,Chennai,Electronics
Product_38,2024-02-02,6,373.22,2239.32,Delhi,Beauty
Product_27,2024-03-13,7,391.58,2741.06,Delhi,Fashion
Product_33,2024-03-27,10,416.65,4166.5,Chennai,Electronics
Product_35,2024-04-06,11,327.65,3604.15,Chennai,Stationery
Product_13,2024-05-20,11,292.23,3214.53,Chennai,Beauty
Product_27,2024-04-10,18,252.42,4543.56,Chennai,Electronics
Product_36,2024-05-14,3,342.06,1026.18,Mumbai,Fashion
Product_6,2024-05-04,15,105.71,1585.65,Hyderabad,Beauty
Product_23,2024-02-10,8,483.04,3864.32,Delhi,Fashion
Product_10,2024-03-09,2,213.78,427.56,Bangalore,Beauty
Product_10,2024-02-25,6,281.84,1691.04,Hyderabad,Fashion
Product_19,2024-04-13,11,274.87,3023.57,Bangalore,Electronics
Product_41,2024-05-30,4,225.14,900.56,Chennai,Fashion
Product_29,2024-04-30,1,484.86,484.86,Mumbai,Electronics
Product_43,2024-05-20,1,152.94,152.94,Mumbai,Groceries
Product_18,2024-04-05,19,474.2,9009.8,Delhi,Groceries
Product_8,2024-04-16,10,486.92,4869.2,Mumbai,Fashion
Product_45,2024-03-25,13,166.32,2162.16,Bangalore,Fashion
Product_41,2024-01-31,9,341.46,3073.14,Mumbai,Beauty
Product_3,2024-06-24,5,70.33,351.65,Bangalore,Stationery
Product_12,2024-01-13,6,329.4,1976.4,Bangalore,Beauty
Product_2,2024-03-31,9,459.55,4135.95,Delhi,Groceries
Product_18,2024-02-12,15,250.03,3750.45,Bangalore,Electronics
Product_49,2024-06-20,1,214.57,214.57,Mumbai,Fashion
Product_18,2024-03-25,1,112.88,112.88,Chennai,Electronics
Product_8,2024-06-25,18,462.83,8330.94,Mumbai,Groceries
Product_28,2024-05-15,9,271.4,2442.6,Mumbai,Groceries
Product_49,2024-02-27,14,98.18,1374.52,Delhi,Fashion
Product_45,2024-04-25,4,231.52,926.08,Hyderabad,Beauty
Product_44,2024-04-07,17,301.39,5123.63,Hyderabad,Stationery
Product_47,2024-05-02,12,363.14,4357.68,Mumbai,Beauty
Product_42,2024-06-27,4,227.56,910.24,Chennai,Fashion
Product_20,2024-02-01,13,289.23,3759.99,Chennai,Fashion
Product_32,2024-03-27,3,267.63,802.89,Delhi,Electronics
Product_39,2024-05-30,14,142.03,1988.42,Mumbai,Groceries
Product_10,2024-04-19,11,439.97,4839.67,Hyderabad,Groceries
Product_31,2024-05-14,17,451.44,7674.48,Delhi,Electronics
Product_20,2024-01-26,12,196.34,2356.08,Hyderabad,Groceries
Product_9,2024-05-25,5,351.46,1757.3,Bangalore,Electronics
Product_26,2024-01-06,14,94.3,1320.2,Chennai,Electronics
Product_20,2024-04-13,15,452.14,6782.1,Mumbai,Beauty
Product_8,2024-06-01,14,211.77,2964.78,Hyderabad,Stationery
Product_38,2024-06-26,5,256.35,1281.75,Bangalore,Groceries
Product_32,2024-02-05,3,471.1,1413.3,Chennai,Electronics
Product_23,2024-04-01,1,289.58,289.58,Chennai,Fashion
Product_42,2024-02-21,19,93.07,1768.33,Delhi,Fashion
Product_1,2024-03-27,3,366.16,1098.48,Chennai,Fashion
Product_8,2024-03-18,3,314.71,944.13,Bangalore,Groceries
Product_6,2024-02-19,8,129.11,1032.88,Chennai,Electronics
Product_47,2024-06-17,16,325.47,5207.52,Mumbai,Stationery
Product_25,2024-06-08,13,195.62,2543.06,Chennai,Beauty
Product_10,2024-01-17,10,205.22,2052.2,Chennai,Groceries
Product_46,2024-04-16,19,135.25,2569.75,Mumbai,Beauty
Product_14,2024-02-10,13,308.76,4013.88,Delhi,Fashion
Product_21,2024-03-04,19,160.56,3050.64,Delhi,Beauty
Product_9,2024-01-09,11,412.79,4540.69,Bangalore,Beauty
Product_49,2024-03-19,20,355.42,7108.4,Bangalore,Stationery
Product_41,2024-01-31,19,399.74,7595.06,Bangalore,Electronics
Product_27,2024-01-11,11,182.93,2012.23,Chennai,Electronics
Product_9,2024-06-25,16,188.21,3011.36,Delhi,Electronics
Product_40,2024-02-17,9,334.92,3014.28,Delhi,Electronics
Product_10,2024-03-06,1,105.37,105.37,Chennai,Fashion
Product_30,2024-01-04,10,478.42,4784.2,Mumbai,Groceries
Product_34,2024-06-14,19,430.56,8180.64,Bangalore,Beauty
Product_13,2024-03-05,18,155.29,2795.22,Hyderabad,Electronics
Product_30,2024-06-13,6,147.74,886.44,Delhi,Stationery
Product_35,2024-05-02,1,398.79,398.79,Delhi,Fashion
Product_42,2024-05-04,15,130.11,1951.65,Mumbai,Beauty
Product_7,2024-06-11,18,198.81,3578.58,Chennai,Beauty
Product_48,2024-01-31,11,492.53,5417.83,Bangalore,Electronics
Product_20,2024-04-12,4,116.36,465.44,Chennai,Fashion
Product_17,2024-06-14,6,485.96,2915.76,Hyderabad,Groceries
Product_8,2024-04-23,4,350.97,1403.88,Hyderabad,Beauty
Product_6,2024-04-10,20,61.53,1230.6,Mumbai,Electronics
Product_40,2024-06-09,7,437.08,3059.56,Bangalore,Fashion
Product_27,2024-01-22,4,162.18,648.72,Mumbai,Electronics
Product_44,2024-05-02,2,63.87,127.74,Bangalore,Groceries
Product_46,2024-06-02,16,284.9,4558.4,Chennai,Fashion
Product_28,2024-03-31,7,174.62,1222.34,Chennai,Beauty
Product_15,2024-06-27,9,322.51,2902.59,Bangalore,Electronics
Product_48,2024-05-14,11,166.01,1826.11,Bangalore,Electronics
Product_17,2024-03-13,2,107.54,215.08,Hyderabad,Beauty
Product_41,2024-03-10,16,190.61,3049.76,Mumbai,Fashion
Product_49,2024-03-22,1,467.46,467.46,Chennai,Beauty
Product_15,2024-05-12,13,388.65,5052.45,Chennai,Fashion
Product_42,2024-01-13,4,364.17,1456.68,Delhi,Stationery
Product_24,2024-02-14,3,102.78,308.34,Bangalore,Electronics
Product_3,2024-05-21,8,93.35,746.8,Bangalore,Beauty
Product_1,2024-02-20,16,279.3,4468.8,Chennai,Stationery
Product_30,2024-05-28,12,419.23,5030.76,Chennai,Fashion
Product_33,2024-03-06,12,418.7,5024.4,Hyderabad,Fashion
Product_50,2024-04-29,20,373.43,7468.6,Chennai,Fashion
Product_2,2024-02-18,13,68.8,894.4,Bangalore,Groceries
Product_3,2024-03-11,1,231.93,231.93,Bangalore,Fashion
Product_48,2024-05-07,11,345.03,3795.33,Hyderabad,Beauty
Product_34,2024-03-15,1,223.91,223.91,Hyderabad,Fashion
Product_4,2024-03-10,19,300.59,5711.21,Bangalore,Electronics
Product_39,2024-03-13,11,276.69,3043.59,Bangalore,Stationery
Product_8,2024-03-26,7,499.64,3497.48,Mumbai,Groceries
Product_37,2024-03-17,10,251.1,2511.0,Bangalore,Stationery
Product_12,2024-02-03,7,460.27,3221.89,Mumbai,Fashion
Product_26,2024-02-03,19,286.34,5440.46,Bangalore,Stationery
Product_33,2024-01-06,17,72.66,1235.22,Hyderabad,Groceries
Product_20,2024-06-07,4,315.52,1262.08,Delhi,Beauty
Product_11,2024-06-10,20,183.33,3666.6,Hyderabad,Stationery
Product_49,2024-06-22,14,339.79,4757.06,Chennai,Groceries
Product_23,2024-05-31,8,436.28,3490.24,Chennai,Stationery
Product_21,2024-03-20,8,497.73,3981.84,Mumbai,Fashion
Product_5,2024-06-06,2,454.17,908.34,Delhi,Electronics
Product_22,2024-06-22,12,256.81,3081.72,Bangalore,Fashion
Product_30,2024-02-18,20,362.07,7241.4,Chennai,Electronics
Product_44,2024-02-01,12,71.06,852.72,Bangalore,Groceries
Product_37,2024-03-20,2,422.81,845.62,Chennai,Beauty
Product_43,2024-04-26,17,64.18,1091.06,Delhi,Stationery
Product_16,2024-04-21,8,93.81,750.48,Chennai,Beauty
Product_34,2024-05-18,11,314.96,3464.56,Hyderabad,Electronics
Product_14,2024-01-18,10,112.22,1122.2,Mumbai,Stationery
Product_50,2024-06-16,3,395.48,1186.44,Mumbai,Beauty
Product_41,2024-03-23,3,70.24,210.72,Delhi,Groceries
Product_50,2024-06-24,10,495.99,4959.9,Mumbai,Groceries
Product_4,2024-02-18,10,323.95,3239.5,Chennai,Groceries
Product_33,2024-03-06,19,440.44,8368.36,Hyderabad,Stationery
Product_23,2024-05-26,12,334.53,4014.36,Mumbai,Electronics
Product_20,2024-04-02,5,212.64,1063.2,Hyderabad,Beauty
Product_9,2024-01-04,3,112.43,337.29,Hyderabad,Stationery
Product_29,2024-06-09,18,152.34,2742.12,Hyderabad,Groceries
Product_41,2024-02-01,17,227.45,3866.65,Hyderabad,Stationery
Product_21,2024-01-16,15,496.28,7444.2,Delhi,Groceries
Product_36,2024-04-24,7,143.01,1001.07,Delhi,Stationery
Product_36,2024-03-18,8,110.54,884.32,Bangalore,Groceries
Product_40,2024-01-04,11,239.16,2630.76,Bangalore,Electronics
Product_48,2024-01-14,16,343.82,5501.12,Chennai,Groceries
Product_42,2024-06-21,20,72.05,1441.0,Delhi,Fashion
Product_47,2024-01-07,11,414.88,4563.68,Mumbai,Electronics
Product_25,2024-02-01,19,58.22,1106.18,Bangalore,Electronics
Product_28,2024-04-21,4,332.26,1329.04,Hyderabad,Fashion
Product_29,2024-03-04,8,321.03,2568.24,Bangalore,Stationery
Product_18,2024-01-29,9,378.95,3410.55,Delhi,Stationery
Product_10,2024-02-13,9,76.99,692.91,Delhi,Fashion
Product_49,2024-02-15,8,486.79,3894.32,Delhi,Groceries
